# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
424	24436.000	-69.745
424	24437.000	-69.757
424	24438.000	-69.771
424	24439.000	-69.787
424	24440.000	-69.803
424	24441.000	-69.819
424	24442.000	-69.835
424	24443.000	-69.849
424	24444.000	-69.863
424	24445.000	-69.875
424	24446.000	-69.887
424	24447.000	-69.898
424	24448.000	-69.907
424	24449.000	-69.916
424	24450.000	-69.924
424	24451.000	-69.931
424	24452.000	-69.938
424	24453.000	-69.944
424	24454.000	-69.949
424	24455.000	-69.954
424	24456.000	-69.958
424	24457.000	-69.962
424	24458.000	-69.966
424	24459.000	-69.969
424	24460.000	-69.972
424	24461.000	-69.975
424	24462.000	-69.977
424	24463.000	-69.979
424	24464.000	-69.981
424	24465.000	-69.983
424	24466.000	-69.985
424	24467.000	-69.986
424	24468.000	-69.987
424	24469.000	-69.989
424	24470.000	-69.990
424	24471.000	-69.991
424	24472.000	-69.992
424	24473.000	-69.992
424	24474.000	-69.993
424	24475.000	-69.994
424	24476.000	-69.994
424	24477.000	-69.995
424	24478.000	-69.995
424	24479.000	-69.996
424	24480.000	-69.996
424	24481.000	-69.997
424	24482.000	-69.997
424	24483.000	-69.997
424	24484.000	-69.997
424	24485.000	-69.998
424	24486.000	-69.998
424	24487.000	-69.998
424	24488.000	-69.998
424	24489.000	-69.998
424	24490.000	-69.983
424	24491.000	-69.920
424	24492.000	-69.853
424	24493.000	-69.799
424	24494.000	-69.764
424	24495.000	-69.745
424	24496.000	-69.739
424	24497.000	-69.743
424	24498.000	-69.753
424	24499.000	-69.766
424	24500.000	-69.782
424	24501.000	-69.798
424	24502.000	-69.814
424	24503.000	-69.830
424	24504.000	-69.845
424	24505.000	-69.859
424	24506.000	-69.872
424	24507.000	-69.884
424	24508.000	-69.895
424	24509.000	-69.904
424	24510.000	-69.913
424	24511.000	-69.922
424	24512.000	-69.929
424	24513.000	-69.936
424	24514.000	-69.942
424	24515.000	-69.947
424	24516.000	-69.952
424	24517.000	-69.957
424	24518.000	-69.961
424	24519.000	-69.965
424	24520.000	-69.968
424	24521.000	-69.971
424	24522.000	-69.974
424	24523.000	-69.976
424	24524.000	-69.979
424	24525.000	-69.981
424	24526.000	-69.982
424	24527.000	-69.984
424	24528.000	-69.986
424	24529.000	-69.987
424	24530.000	-69.988
424	24531.000	-69.989
424	24532.000	-69.990
424	24533.000	-69.991
424	24534.000	-69.992
424	24535.000	-69.993
424	24536.000	-69.994
424	24537.000	-69.994
424	24538.000	-69.995
424	24539.000	-69.995
424	24540.000	-69.996
424	24541.000	-69.996
424	24542.000	-69.996
424	24543.000	-69.997
424	24544.000	-69.997
424	24545.000	-69.997
424	24546.000	-69.998
424	24547.000	-69.998
424	24548.000	-69.998
